727.2699054,0.5070504156,0.0009935142648,0.03020817089
6.05411301,0.002596411887,0.0791970026,9.416702697
3.842219785,0.002603171087,0.235462515,0.03148354117
1.846122695,8.120128639,0.04076765932,36.02789752
6.470060892,0.04703057836,0.002300095773,5.988932351
8.290103912,0.09115373558,0.0009852255867,0.03406064792
5.223869254,824.995603,0.0001093114827,371.8171793
3.957687571,0.0009521310204,0.3422803825,0.04217402709
0.005920274166,96.42127045,9.918292535,24.17048885
0.6591974355,0.0001198304258,3.137566659,4.472809883
9.438640411,0.08936492347,0.2630472167,39.47980762
0.8259206519,0.1782283856,0.0119528561,0.005732691441
0.04236021052,0.006274718258,0.07420074677,0.2387747839
0.6477002204,0.004516330713,0.0004547912596,0.4470650287
733.8674717,0.02410866749,82.05005254,0.0003471744237
0.06319154441,0.00874466461,0.8030798302,0.001203267857
8.81014253,83.4060564,7.491225912,977.9829811
849.698865,99.27080738,471.9442288,0.2854381695
4.695890444,90.31982744,0.008507270071,1.273744427
841.7287205,0.0003157836785,8.512806224,0.0008817753737
